Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,total_abusive_word,text_abusive_word
pada juli 2004 komisi nasional hak asasi manusia merilis laporan soal pembunuhan terhadap 9 orang dan 38 korban luka berat dan cacat di wamena selama penyisiran oleh tentara nasional indonesia kepolisian republik indonesia pada 4 april 2003 pak harto juga letakkan sedikit hati pada logika,0,0,0,0,0,0,0,0,0,0,0,0,1,cacat
geng geng liberal dan komunis selalu kata komunisme yang sebenarnya masih tak diamalkan lagi pernah dengar geng geng fasis dan sosialis nasional selalu komplain kata ideologi mereka pegang yang sebenarnya masih tak diamalkan,0,0,0,0,0,0,0,0,0,0,0,0,1,komunis
anak setan,1,1,1,0,0,0,0,0,1,1,0,0,1,setan
sini mami aku yang jilati memek nya,0,1,0,0,0,0,0,0,0,0,0,0,1,memek
ppp jangan buru buru tolak wacana pilihan kepala daerah lewat dewan perwakilan rakyat daerah ppp meminta wacana dikembalikannya,0,0,0,0,0,0,0,0,0,0,0,0,0,
pengguna ya tuhan panjang banget ceritanya intinya agensinya berengsek memang,1,1,1,0,0,0,0,0,1,1,0,0,1,berengsek
partai komunis indonesia harus di adakan lagi karena prabowo mencalonkan presiden yang tidak pilih prabowo di bilang partai komunis indonesia terus kalau gue pilih pak jokowi kamu bilang apa emx gue pikirkan,1,0,1,0,0,0,0,0,1,1,0,0,2,tai komunis
yakin tuan guru bajang zainul majdi mampu 2019 ganti presiden 2019 presiden baru,0,0,0,0,0,0,0,0,0,0,0,0,0,
idiot banget sudah sih bang luki uniform resource locator,1,1,1,0,0,0,1,0,0,1,0,0,1,idiot
kalau penambang asing yang merampok sda indonesia seperti freeport legal ya,1,0,0,1,0,0,0,0,1,0,1,0,1,asing
pengguna membantu rohingya kata prabowo cuma pencitraan kalau cuma berbicara tok kayak prabowo disebut apa ya,1,0,1,0,0,0,0,0,1,1,0,0,0,
ini kenapa gerombolan pembela partai komunis indonesia keluar semua ternyata mereka satu kolam dengan para pendukung penista aduh,1,0,0,1,0,1,0,0,0,0,1,0,3,tai komunis nista
deklarasi anti hoaks polisi resor pematangsiantar dalam mendukung pilihan kepala daerah serentak tahun 2018 pengguna user,0,0,0,0,0,0,0,0,0,0,0,0,0,
banyak remaja pemuda kristen jatuh dalam pergaulan bebas jangan terpengaruh dunia jauhilah dosa percabulan dan perzinaan yang semakin marak dimana mana hiduplah dalam roh dan bukan dalam daging,0,0,0,0,0,0,0,0,0,0,0,0,0,
jadi orang yang marah karena merasa tertipu oleh janji palsu jokowi juga bakal dilaporkan polisi satu nih dasar gila,1,1,1,0,0,0,0,0,1,1,0,0,1,gila
lagi menunggu seseorang datang ke rumah dan kebelet tai itu sesuatu,0,0,0,0,0,0,0,0,0,0,0,0,1,tai
jadi yang joget joget empat menit di hongdae itu gidle edan lagi,0,1,0,0,0,0,0,0,0,0,0,0,1,edan
anda dibodohi dijajah diperbudak islam tuhan sama bagi semua orang tuhan yang layak di sembah siapa,1,1,0,1,1,0,0,0,0,0,1,0,1,bodoh
enggak ada rancangan undang undang yang sempurna sih nanti lihat saja perkembangan nya kalau masih terjadi bom lagi artinya rancangan undang undang tersebut masih kurang keras atau masih kurang represif dan masih membuat ragu aparat nya dan kalau sudah enggak terjadi berarti sudah,0,0,0,0,0,0,0,0,0,0,0,0,0,
ketersediaan infrastruktur akan meningkatkan kualitas hidup mendorong pergerakan ekonomi daerah mengurangi biaya logistik dan memunculkan pusat pertumbuhan ekonomi baru jokowi sekali lagi,0,0,0,0,0,0,0,0,0,0,0,0,0,
presiden jokowi akan berikan gamelan pada dua sekolah,0,0,0,0,0,0,0,0,0,0,0,0,0,
cina ahoker sekarang berani akan bayar pribumi aparat aparat korup kamu legalkan aktivitas mereka cina bangsa bukan suku di indonesia usir cina,1,0,0,1,0,1,0,0,0,0,0,1,0,
tertawa mulu kamu kunyuk,0,1,0,0,0,0,0,0,0,0,0,0,1,kunyuk
presiden jokowi tinjau bandara internasional jawa barat di majalengka jakarta sumatra headline presiden joko widodo selasa 17 4 2018 bertolak menuju kabupaten majalengka jawa barat untuk meninjau bandara internasional jawa,0,0,0,0,0,0,0,0,0,0,0,0,0,
dibangunnya tol cipularang ini banyak keuntungan yang dihasilkan antara lain jumlah turis yang berkunjung ke bandung meningkat karena jarak tempuh jakarta bandung menjadi lebih singkat mempercepat pembangunan ekonomi bandung dan lain lain selamat apa,0,0,0,0,0,0,0,0,0,0,0,0,0,
pengguna user terbukti memang biarpun kalian menyebut kita cebong tetapi otak kita pintar kerja kerja kerja tidak kayak kamprettt banyak cocot banyak mulut tetapi otak tidak dipakai saya layar shot semua percakapan kamu kita buktikan si,1,1,0,1,0,0,0,0,1,0,1,0,4,cocot kampret bong cebong
ini seperti orang orang beragama yang mengotot ke orang orang ateis untuk membuktikan bahwa tuhan tidak ada,0,0,0,0,0,0,0,0,0,0,0,0,1,ateis
putar goblok anda jangan bikin saya emosi ya,1,1,1,0,0,0,0,0,1,1,0,0,1,goblok
keparat,1,1,1,0,0,0,0,0,1,1,0,0,1,keparat
pengguna lihat video ini pasti kontol langsung ngaceng ekspresinya bikin tidak menahan serasa ingin crottttt uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0,2,kontol ngaceng
kamu yang mulai maka kamu juga yang harus selesaikan 3 idiot twit,0,0,0,0,0,0,0,0,0,0,0,0,1,idiot
berisik tai enggak jelas ngentot diamkan jempol kamu bisa tidak,1,1,1,0,0,0,0,0,1,1,0,0,2,tai ngentot
komplit sudah tidak hanya kebanjiran tenaga kerja asing tenaga kerja asing malahan jokowi restui warga negara asing duduki jabatan direksi badan usaha milik negara benar benar parah negeriku ini tidak ada pilihan lain selain 2019 ganti presiden 2019gantipresiden,1,0,1,0,0,0,0,0,1,1,0,0,2,anjir asing
haha banci kaleng langsung nyungsep kalau ditanya pakai akun palsu kalau tidak banci ya saracen waspadalah waspadalah,1,1,1,0,0,0,0,1,0,1,0,0,1,banci
tai nya di jamban sih,0,0,0,0,0,0,0,0,0,0,0,0,2,jamban tai
pengguna yang menulis macam twit kamu ini biasanya kafirun munafik bau bau partai komunis indonesia paling mengakui aku pancasila paling mengakui aku indonesia tapi mentalnya mental kacung,1,1,1,0,1,1,0,0,0,1,0,0,4,tai kafir komunis munafik
inggris widjanarko mengabdikan hidup untuk seni budaya dan pos kota news,0,0,0,0,0,0,0,0,0,0,0,0,0,
cina angkat kaki kamu dari istana,1,0,0,1,0,1,0,0,0,0,0,1,0,
tolong dong orang bego tidak usah dikasih lapak min,0,1,0,0,0,0,0,0,0,0,0,0,1,bego
boleh aku islam mahasiswa baru di universitas katolik,0,0,0,0,0,0,0,0,0,0,0,0,0,
kok pekerja seks komersial yang berhasil mengalahkan memulangkan 4 atlet jepang tidak di kasih bonus 1 5 sama pengguna,0,0,0,0,0,0,0,0,0,0,0,0,1,seks
pantas bolot begini,1,1,1,0,0,0,1,0,0,1,0,0,0,
warga badui setelah selesai memperingati tradisi seba di pendopo pemerintah kabupaten lebak akan dilanjutkan kembali bertemu dengan gubernur banten wahidin halim hari ini sabtu 21 4 seba badui 2018 im,0,0,0,0,0,0,0,0,0,0,0,0,0,
ahok kafir takut debat dengan rakyat asli pribumi nelayan dan para pakar reklamasi dari rakyat ahok kafir bencong,1,1,1,0,1,0,0,1,0,1,0,0,2,bencong kafir
mundur mas kamu tolol,1,1,1,0,0,0,0,0,1,1,0,0,1,tolol
hati hati yang menyebarkan video bom meledak mau ditangkap,0,0,0,0,0,0,0,0,0,0,0,0,0,
pengguna memek gatal ingin di ngentot pakai kontol keker,0,1,0,0,0,0,0,0,0,0,0,0,3,kontol memek ngentot
pengguna berimajinasi sendiri marie elka pangestu kwik kian gie rudy hartono susi susanti irwan hidayat bos sido muncul jaya suprana dan ratusan tokoh tionghoa lain adalah orang baik,0,0,0,0,0,0,0,0,0,0,0,0,0,
dia makin kesini makin bangsat,1,1,1,0,0,0,0,0,1,1,0,0,1,bangsat
pengguna maaf tak menyelesaikan masalah sudah berapa banyak peternak dan pedagang dirugikan akibat ulah manusia ini dan sudah be,0,0,0,0,0,0,0,0,0,0,0,0,0,
alhamdulillah sebagai pendukung yang kalah saya tidak pernah berkata sontoloyo kepada klub idola orang lain karena saya tau kata kata itu muncul akibat pelampiasan amarah sayang sekali oknum tak terlihat melakukan itu saat puasa,0,0,0,0,0,0,0,0,0,0,0,0,1,sontoloyo
ini manusia apa anjing mati matian rela jadi murtad demi babi ahok kafir uniform resource locator,1,1,1,0,1,0,0,0,0,1,0,0,3,anjing babi kafir
pengguna sejak pak ahok tidak jadi gubernur lagi preman di tn abang tambah banyak lagi,1,0,1,0,0,0,0,0,1,1,0,0,0,
tidak apa apa aku menjadi yahudi karena mereka,0,0,0,0,0,0,0,0,0,0,0,0,0,
pengguna user cebong itu sampah masyarakat,1,1,0,1,0,0,0,0,1,0,1,0,3,sampah bong cebong
pas reza rahadian bilang aku itu buta bukan mati rasa banyak hati yang patah,0,0,0,0,0,0,0,0,0,0,0,0,1,buta
pengguna emak kamu jualan ya bajingan anak pelacur kamu rupanya,1,1,1,0,0,0,0,1,0,1,0,0,1,bajingan
yang mau bantu muslim rohingya jangan bilang siapa siapa nanti dibilang pencitraan apalagi tau pengguna,1,0,1,0,0,0,0,0,1,1,0,0,0,
bagus nanti kalau tidak terbukti bisa dilaporkan balik ini jelas jelas pembahasan panjang dipotong oleh akbar faizal bedakan fiksi dan fiktif saja tidak bisa,0,0,0,0,0,0,0,0,0,0,0,0,0,
pengguna user di dalam katolik ada istilah inkulturasi iman katolik diungkapkan atau ditampakkan dalam budaya setempat,0,0,0,0,0,0,0,0,0,0,0,0,0,
pengguna hmmm kalau menurut aku tidak dukung sih itu sama saja tetap membiarkan mereka ditindas bukan karena bagaimana ya walaupun km tidak setuju kayak yang aku bilang kamu sorta let it happen kalau km tidak support mereka kamu bakal bisu dalam isu isu lgbt iya no,0,0,0,0,0,0,0,0,0,0,0,0,2,bisu lgbt
pengguna user pengguna merawat kebangsaan dengan masker cap sara alas anies sandi,1,0,1,0,0,0,0,0,1,1,0,0,0,
keren ksatria jantan berani patuh pada hukum bukan banci yang kabur saat disapa polisi uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0,1,banci
pengguna cebong tidak punya otak apalagi perasaan sama korban taunya cuma nyinyir,1,1,0,1,0,0,0,0,1,0,1,0,2,bong cebong
pengamat novri susan emil agresif puti lebih santai,0,0,0,0,0,0,0,0,0,0,0,0,1,tai
kelompok bang,0,0,0,0,0,0,0,0,0,0,0,0,0,
betul saya dagang aneh tapi nyata pada masa seharusnya nya harga tiga puluh ribu per satu kilogram itu biasa nya bulan nasional idul fitri lebaran dan lain lain lah ini di luar hari tersebut malah tiga puluh ribu aneh nya beras yang murah rezim aneh,1,0,1,0,0,0,0,0,1,1,0,0,1,rezim
pengguna cocok jadi presiden,0,0,0,0,0,0,0,0,0,0,0,0,0,
kristen itu universal membawa damai di mana dia berada di situ ada ajaran kasihi musuh mu,0,0,0,0,0,0,0,0,0,0,0,0,0,
pengguna iya sih kamu pakai ava laki saja tetap dapat direct message titit pun,0,1,0,0,0,0,0,0,0,0,0,0,1,titit
pengguna kan banyak tenaga kerja asing cina yang masuk ke indonesia mungkin termasuk bapaknya atau omnya yang datang sekarang kan harus dicurigai cina cina yang ahoker itu,1,0,0,1,0,1,0,0,0,0,1,0,1,asing
hadoiii kalau menteri pun tapi menyusahkan islam menyenangkan liberal menyenangkan ateis menyenangkan lgbt apa guna kelak di soal di akhirat teruk kena bantai puak ph nih beriman tak dengan rukun iman kalau beriman jagalah islam,0,0,0,0,0,0,0,0,0,0,0,0,3,tai ateis lgbt
ini kebobrokan birokrasi saat anies sandi menjabat nanti uniform resource locator via,1,0,1,0,0,0,0,0,1,1,0,0,0,
pengguna maklum partai komunis sejahtera,1,0,0,1,0,0,0,0,1,0,1,0,2,tai komunis
berengsek lama lama tri ini aplikasi bima tri jangan dihapus kenapa sih,1,1,0,1,0,0,0,0,1,0,1,0,1,berengsek
meski banyak tudingan dugaan korupsi tapi susilo bambang yudhoyono tidak pernah dorong kejaksaan usut apalagi himbau komisi pemberantasan korupsi usut dugaan korupsi jokowi di solo raya,1,0,1,0,0,0,0,0,1,1,0,0,0,
pengguna berondong 2 kontol berondong kontol lokal prank straight kontol berondong uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0,1,kontol
pak jokowi itu seperti bung karno yang dengan cara apapun harus di lengserkan karena tidak sepaham,1,0,1,0,0,0,0,0,1,1,0,0,1,lengser
pengguna tonton dong yang ini pengguna meskipun di hina di intimidasi tetap datang ke bandung,0,0,0,0,0,0,0,0,0,0,0,0,1,hina
lebih bagus kalau dewan perwakilan rakyat yang di bubarkan,1,0,0,1,0,0,0,0,1,0,1,0,0,
pengguna itu ustad yang ngentot ngentot pas dakwah ya saya kasih kutipan karena tidak yakin itu dakwah betulan apa tidak,1,1,1,0,0,0,0,1,0,1,0,0,1,ngentot
pengguna bolot alias daki,1,1,1,0,0,0,1,0,0,1,0,0,0,
ateis itu bukan suatu agama tapi fase,0,0,0,0,0,0,0,0,0,0,0,0,1,ateis
pengguna user iyalah kampang,1,1,1,0,0,0,0,0,1,1,0,0,1,kampang
merusak jadwal saja kamu katanya mau datang teknisi ke rumah dari pagi sampai sore ditunggu kacrut sudah,1,1,0,1,0,0,0,0,1,0,1,0,1,kacrut
kelemahan ini berasal pucuk pimpinan party yang lemah selepas presiden umno najib razak letak jawatan hishammuddin dan zahid tak menepati kriteria memimpin party sepakat ini ismail kassim ehehehe betul kata kj korang nih sama,0,0,0,0,0,0,0,0,0,0,0,0,0,
dedi mulyadi kita tidak boleh meninggalkan identitas daerah apalagi jawa barat merupakan wilayah kayak budaya mulai dari cirebon sunda galuh sunda betawi dan kebudayaan lain selamat ulang tahun kang dedi,0,0,0,0,0,0,0,0,0,0,0,0,0,
dan ketika cewek pms jangankan cowok buaya saja takut,0,0,0,0,0,0,0,0,0,0,0,0,1,buaya
by the way sih ratu tiru afi hinayah yang sudah diundang jokowi ke istana posting tiru lagi iya nanti mengancam mau bunuh diri ya allah,1,0,1,0,0,0,0,0,1,1,0,0,1,hina
kalau menyasar ke jamban sekalian mandi,0,0,0,0,0,0,0,0,0,0,0,0,1,jamban
pengguna user setuju banget coba kalau ahok masih jadi gubernur daerah khusus ibu kota tamat nih rumah sakit,1,0,1,0,0,0,0,0,1,1,0,0,0,
saya adalah orang bodoh soal agama tidak kayak kalian yang pintar pintar makanya saya belajar biar tidak jadi orang yang merugi,0,0,0,0,0,0,0,0,0,0,0,0,1,bodoh
psi sanggah pernah menyatakan dukungan kepada pasangan gus ipul puti aliansi santri pemuda ekonom dan kiai arumi bachsin bagus banyuwangi barisan gus sholatu barisan mahasantri loyalis khofifah barisan relawan khofifah black kampanye calon gubernur,0,0,0,0,0,0,0,0,0,0,0,0,0,
pengguna bedebah teror psikologis agar pilih jokowi,1,1,1,0,0,0,0,0,1,1,0,0,0,
pengguna undang undang md3 bosku jangan lupa kebebasan berpendapat ketika dirinya dan komplotannya mencoba menjadi benar,0,0,0,0,0,0,0,0,0,0,0,0,0,
pengguna ijazah mu apa sih yang paling tinggi cek dan bedakan antara perjuangan rakyat semesta dengan semesta,1,0,1,0,0,0,0,0,1,1,0,0,0,
66 najis meminta banget gue kepruk ya kamu gubernur,1,1,1,0,0,0,0,0,1,1,0,0,1,najis
orang indonesia bego,1,1,0,1,0,0,0,0,1,0,1,0,1,bego
pengguna satu lagi tim sukses jokowi dapat jatah pertamina bakal makin rugi uniform resource locator,1,0,0,1,0,0,0,0,1,0,1,0,0,
akunya memilih bom,0,0,0,0,0,0,0,0,0,0,0,0,0,
terus solusi jangka pendek untuk mencegah aksi bom bunuh diri itu apa prof kalau tidak pakai undang undang itu,0,0,0,0,0,0,0,0,0,0,0,0,0,
pengguna kalau rezim sudah berganti saja pulang anti islam tidak bisa dipercaya,1,0,1,0,1,0,0,0,0,1,0,0,1,rezim
wkwk telat banget idiot,0,1,0,0,0,0,0,0,0,0,0,0,1,idiot
dulu kelas menengah pilih jokowi dan lawan prabowo karena kasus ham sekarang kok hancur begini ya indonesia,1,0,1,0,0,0,0,0,1,1,0,0,0,
kamu silit ardhog,1,1,1,0,0,0,0,0,1,1,0,0,1,silit
pengguna love mindun dan antek anteknya,0,0,0,0,0,0,0,0,0,0,0,0,1,antek
pengguna kafir kamu,1,1,1,0,1,0,0,0,0,1,0,0,1,kafir
kata rezim ini anti islam bolehkah kita berpendapat fadli zon anti negara kesatuan republik indonesia karena mencoba membenturkan umat islam dengan negara aparat,1,0,1,0,0,0,0,0,1,1,0,0,1,rezim
pengguna mahasiswi sange mengocok memek colok memek mengintip bokep indo vivo kimcil bokep sma pasangan suami istri ngentot tante girang bugilte,0,1,0,0,0,0,0,0,0,0,0,0,4,memek ngentot bokep sange
pengguna waduh padahal dia baru pindah tugas dari pontianak sini sering lihat di kodam hehe kecil ya sok jual mahal dia padahal manusia homo haha,0,1,0,0,0,0,0,0,0,0,0,0,1,homo
pengguna bicara kamu dasar ya jelas nasrani kafir,1,1,1,0,1,0,0,0,0,1,0,0,1,kafir
pengguna memang benar kami ingin ganti mudah mudahan ekonomi makin membaik tidak sesulit sekarang,1,0,1,0,0,0,0,0,1,1,0,0,0,
lengserkan saja kalau perlu digebuk sekalian jika terbukti mendukung radikalisme,1,0,1,0,0,0,0,0,1,0,0,1,1,lengser
terik matahari hendak menyeruak menerobos indera penglihatannya sosok asing itu lantas terbangun sesekali mengeluh tidak nyaman dengan tubuhnya rasanya tidak nyaman ngh sosok berambu,0,0,0,0,0,0,0,0,0,0,0,0,1,asing
cinta itu buta buta itu gelap gelap asyik jadi kalau bercinta dalam gelap saja lebih asyik,0,0,0,0,0,0,0,0,0,0,0,0,1,buta
kamu drop out dari kampusmu ujar baskoro dengan nada tegas mata sipit lion membuka dibuatnya tentu ia terkejut ia tak pernah memberi tahu siapa siapa termasuk ibunya bapak tau dari anak teman b,0,0,0,0,0,0,0,0,0,0,0,0,1,sipit
sebagai pembukaan rangkaian diginesia akan digelar round table discussion yang rencananya dihadiri menteri koperasi dan usaha kecil menengah anak agung gede ngurah puspayoga dan wakil gubernur daerah khusus ibu kota jakarta sandiaga uno di gedung sindo jakarta senin 23 4 2018 sindone,0,0,0,0,0,0,0,0,0,0,0,0,0,
jadi pusing sendiri kan gue anjing,0,1,0,0,0,0,0,0,0,0,0,0,1,anjing
dasar kamu lelaki kardus lelaki karpet lelaki kencrot lelaki bangkrut lelaki mencret lelaki kernet lelaki bangsaaaaaaaatttt,1,1,1,0,0,0,0,0,1,1,0,0,0,
misi 4 membangun masyarakat yang gotong royong toleran dan harmoni selaras nilai budaya jawa barat yang luhur asyik menang,0,0,0,0,0,0,0,0,0,0,0,0,0,
curang apa titit sele masih sakit nih,0,1,0,0,0,0,0,0,0,0,0,0,1,titit
ngentot yuk sayang,0,1,0,0,0,0,0,0,0,0,0,0,1,ngentot
pengguna user pengguna user eh kita positif dulu guys dia mau tekankan bahwa kaum 212 itu kamu sia bela agama yang kitab sucinya fiksi juga kalau fiksi tapi isinya suatu norma kehidupan,1,0,0,1,0,0,0,0,1,0,1,0,0,
sesama koreng dilarang saling menghina,0,1,0,0,0,0,0,0,0,0,0,0,2,hina koreng
telkomsel kacrut lagi nih sudah dua puluh menit wa tidak bisa kenapa apa bahkan telepon saja enggak bisa cihui,1,1,0,1,0,0,0,0,1,0,1,0,1,kacrut
pendukung ahok pada ditangkap semua di zaman jokowi pula lagi,1,0,1,0,0,0,0,0,1,1,0,0,0,
dia membunuh semua anak yang lahir semuanya aku mendengar dia menghanguskan salah satu desa akhir akhir ini tidak mendapatkan respon dariku mereka mendesak lagi pergilah ke hutan idora eadlyn mereka akan melindungimu tanpa cacat hal yang t,0,0,0,0,0,0,0,0,0,0,0,0,2,gila cacat
apa benar memegang tai bisa menahan batu,0,0,0,0,0,0,0,0,0,0,0,0,1,tai
sok inggris kamu anjir merepotkan lagi fi nya tidak bisa diceritakan panjaaangg sekali intinya kamu cuek cuek najis di awal tapi ternyata isinya apes orang desc nya apa ya kamu itu orang tak berekspresi tidak bisa ditebak menyebalkan itukan,1,1,1,0,0,0,0,0,1,1,0,0,2,anjir najis
ih makin bego sudah lesbi gue,0,1,0,0,0,0,0,0,0,0,0,0,2,bego lesbi
memang enak kan kalau asal komentar tanpa melihat situasi dulu sakit hati siapa yang tahu belum beli obat jerawat itu tidak murah kamu hargai orang yang mau sembuh dari jerawat bukan malah menambahkan cocot cocot tidak guna simpan argumenmu karena tidak penting,0,1,0,0,0,0,0,0,0,0,0,0,1,cocot
kaget anjir tiba tiba ada kucing masuk kamar anjing,0,1,0,0,0,0,0,0,0,0,0,0,2,anjing anjir
malen jempol gue pegal nge switch acc kampang on di yang satu lagi saja nde,0,1,0,0,0,0,0,0,0,0,0,0,1,kampang
pengguna bisa saya katakan mustahil polisi berani menangkap dari kubu sana mustahil bin mustahil kepala kepolisian republik indonesia politic id,1,0,1,0,0,0,0,0,1,1,0,0,0,
playlist hari ini dygta kesepian wali jodi alda aku tak biasa titi kamal jablay,0,0,0,0,0,0,0,0,0,0,0,0,1,jablay
alah paling komplotan banci kamu juga,1,1,1,0,0,0,0,1,0,1,0,0,1,banci
tak ada persatuan dengan para partai komunis indonesia silakan rekonsiliasi dengan cebong yang dungu sekolam,1,1,0,1,0,0,0,0,1,0,1,0,5,dungu tai bong cebong komunis
tak boleh cacat dan tak boleh melakukan kesalahan sedikitpun sang wanita harus bisa melakukannya demi tetap menjadi pelayan di sana bertahan hidup dua kata yang selalu terngiang di kepalanya i,0,0,0,0,0,0,0,0,0,0,0,0,1,cacat
dari 26 48 65 dan 98 komunis baru berhasil berkuasa penuh di rezim ini,1,0,1,0,0,0,0,0,1,1,0,0,2,komunis rezim
ternyata indonesia sudah jadi anggota negara persemakmuran cina iya yang makmur cinanya,1,0,0,1,0,1,0,0,0,0,1,0,0,
bismillahirrahmanirrahim dengan niat rida ikhlas saya berjanji jika jokowi kalah di pemilihan presiden 2019 saya akan sujud syukur di tengah tengah alun alun majalengka mengibarkan bendera merah putih di panyaweuyan semoga umur saya panjang untuk menunaikan j,1,0,1,0,0,0,0,0,1,1,0,0,0,
punya mata sipit tidak enak susah pakai eyeliner,0,0,0,0,0,0,0,0,0,0,0,0,1,sipit
17 tanah rakyat untuk pengembang itulah modus korupsi terbesar ahok selama jadi gubernur jakarta asumsikan rp5 juta m2 rupiah 85 triliun,1,0,1,0,0,0,0,0,1,1,0,0,0,
